activities_q1,eventropy_k_block_ratio_3,log,n_unique_start_activities,ratio_top_5_variants,skewness_variant_occurrence,start_activities_q1,target_similarity,trace_len_kurtosis_hist,trace_len_variance
,0.934,genEL1010_nan_097_nan_nan_959_10_nan_nan,,,15.147282161763634,3274.0,0.9617600981605986,,
,,genEL1010_nan_nan_10_nan_nan_31382_1326_nan,1.0,,,1761.0,0.9964327692567868,-1.8333333333333333,
,,genEL1010_nan_nan_878_031_nan_nan_-097_nan,2.0,0.01815177883026765,,,0.8979143236314633,-1.8333333333333333,
,,genEL1010_nan_nan_nan_015_1161_10_nan_nan,,0.004833060454705602,40.77373331245885,2475.0,0.7913950245282411,,
,,genEL1010_nan_nan_nan_nan_959_nan_nan_16654,,,9.05436582714667,,0.9938463024613334,,9.1875
,,genEL1010_nan_nan_nan_nan_nan_10_1504_13878,,,,535.0,0.9973615827169401,-1.8333333333333333,9.1875
54.5,,genEL10110_6413_nan_nan_nan_1362_nan_nan_24981,,,1.6991441710542114,,0.9351520971287276,,9.1875
54.5,,genEL10111_6413_nan_nan_nan_1563_10_nan_nan,,,1.6991441710542114,43.5,0.9264170757373531,,
54.5,,genEL10112_6413_nan_nan_nan_1563_3576_nan_nan,,,1.6991441710542114,43.5,0.9264941306267697,,
363.0,,genEL10113_6413_nan_nan_nan_1563_7052_nan_nan,,,11.104539624303817,70.75,0.9746342108782908,,
1080.0,,genEL10114_6413_nan_nan_nan_1563_10527_nan_nan,,,16.053456233533602,116.0,0.9926176254123628,,
54.5,,genEL10115_6413_nan_nan_nan_1563_14003_nan_nan,,,1.6991441710542114,43.5,0.9262973037098741,,
54.5,,genEL10116_6413_nan_nan_nan_1563_17479_nan_nan,,,1.6991441710542114,43.5,0.9262202488204576,,
54.5,,genEL10117_6413_nan_nan_nan_1563_20955_nan_nan,,,1.6991441710542114,43.5,0.9261431939310412,,
1413.0,,genEL10118_6413_nan_nan_nan_1563_2443_nan_nan,,,16.624757621218762,261.25,0.9879117068150282,,
54.5,,genEL10119_6413_nan_nan_nan_1563_27906_nan_nan,,,1.6991441710542114,43.5,0.9259891063198978,,
1589.0,,genEL1011_10_nan_989_nan_154_nan_nan_nan,4.0,,0.4669915215189357,,0.9839002082511276,,
4780.0,,genEL1011_12727_nan_nan_046_nan_nan_nan_00,,0.0029411764705882353,,,0.8209847929839341,,9.1875
360.0,,genEL1011_7992_nan_nan_nan_nan_10527_nan_24981,,,,104.0,0.9966284325937858,,9.1875
,2.249,genEL1011_nan_097_nan_nan_959_3576_nan_nan,,,54.78751895628123,34.5,0.7017642769873779,,
,,genEL1011_nan_nan_10_nan_nan_31382_1504_nan,2.0,,,315.25,0.9991827641466481,-1.8333333333333333,
,,genEL1011_nan_nan_656_nan_nan_17479_nan_nan,6.0,,,172.75,0.9996466820334847,,
,,genEL1011_nan_nan_nan_015_1161_3576_nan_nan,,0.004833060454705602,40.77373331245885,2475.0,0.7914720794176575,,
,,genEL1011_nan_nan_nan_nan_959_nan_nan_24981,,,19.540941920327842,,0.918378404901913,,9.1875
,,genEL1011_nan_nan_nan_nan_nan_10_1504_16654,,,,5.75,0.9983092150731102,-1.8333333333333333,9.1875
54.5,,genEL10120_6413_nan_nan_nan_1563_31382_nan_nan,,,1.6991441710542114,43.5,0.9259120514304814,,
89.0,,genEL10121_6413_nan_nan_nan_1563_nan_-097_nan,,,9.05436582714667,,0.9651887982420883,-1.8333333333333333,
315.0,,genEL10122_6413_nan_nan_nan_1563_nan_081_nan,,,11.753221823901828,,0.9782337303143246,-1.8333333333333333,
89.0,,genEL10123_6413_nan_nan_nan_1563_nan_259_nan,,,9.05436582714667,,0.9651040830517027,-1.8333333333333333,
1498.0,,genEL10124_6413_nan_nan_nan_1563_nan_437_nan,,,16.247516153879786,,0.9893614677111905,-1.8333333333333333,
89.0,,genEL10125_6413_nan_nan_nan_1563_nan_615_nan,,,9.05436582714667,,0.9650193678613173,-1.8333333333333333,
89.0,,genEL10126_6413_nan_nan_nan_1563_nan_792_nan,,,9.05436582714667,,0.9649772482301424,-1.8333333333333333,
89.0,,genEL10127_6413_nan_nan_nan_1563_nan_97_nan,,,9.05436582714667,,0.9649348906349497,-1.8333333333333333,
89.0,,genEL10128_6413_nan_nan_nan_1563_nan_1148_nan,,,9.05436582714667,,0.964892533039757,-1.8333333333333333,
89.0,,genEL10129_6413_nan_nan_nan_1563_nan_1326_nan,,,9.05436582714667,,0.9648501754445642,-1.8333333333333333,
161.5,,genEL1012_10_nan_989_nan_355_nan_nan_nan,8.0,,8.664992331226573,,0.9714453826252144,,
8282.0,,genEL1012_12727_nan_nan_046_nan_nan_nan_2776,,0.03910665451230629,,,0.8155381016124068,,9.1875
,0.934,genEL1012_nan_097_nan_nan_959_14003_nan_nan,,,15.147282161763634,3274.0,0.9620682955505748,,
,,genEL1012_nan_nan_10_nan_nan_31382_nan_00,1.0,,,314.0,0.9999249384379976,,9.1875
,,genEL1012_nan_nan_nan_015_1161_7052_nan_nan,,0.23806594488188976,11.753221823901828,419.0,0.9685180663622942,,
,,genEL1012_nan_nan_nan_nan_1161_7052_nan_nan,,,11.753221823901828,419.0,0.9977087040750178,,
,,genEL1012_nan_nan_nan_nan_nan_10_1504_1943,,,,535.0,0.9969103974739482,-1.8333333333333333,9.1875
89.0,,genEL10130_6413_nan_nan_nan_1563_nan_1504_nan,,,9.05436582714667,,0.9648078178493714,-1.8333333333333333,
54.5,,genEL10131_6413_nan_nan_nan_1563_nan_nan_00,,,1.6991441710542114,,0.9264366258750141,,9.1875
54.5,,genEL10132_6413_nan_nan_nan_1563_nan_nan_2776,,,1.6991441710542114,,0.9263603583406934,,9.1875
54.5,,genEL10133_6413_nan_nan_nan_1563_nan_nan_5551,,,1.6991441710542114,,0.9261348469845511,,9.1875
54.5,,genEL10134_6413_nan_nan_nan_1563_nan_nan_8327,,,1.6991441710542114,,0.925909254363055,,9.1875
54.5,,genEL10135_6413_nan_nan_nan_1563_nan_nan_11103,,,1.6991441710542114,,0.9256836617415591,,9.1875
54.5,,genEL10136_6413_nan_nan_nan_1563_nan_nan_13878,,,1.6991441710542114,,0.9254581503854167,,9.1875
54.5,,genEL10137_6413_nan_nan_nan_1563_nan_nan_16654,,,1.6991441710542114,,0.9252325577639208,,9.1875
54.5,,genEL10138_6413_nan_nan_nan_1563_nan_nan_1943,,,1.6991441710542114,,0.9250069651424248,,9.1875
3947.0,,genEL10139_6413_nan_nan_nan_1563_nan_nan_22205,,,22.779334429765022,,0.9409870630555058,,9.1875
3034.0,,genEL1013_10_nan_989_nan_557_nan_nan_nan,2.0,,5.533119320847971,,0.9812456595510253,,
506.0,,genEL1013_12727_nan_nan_046_nan_nan_nan_5551,,0.09168825991628463,,,0.8724363292378768,,9.1875
1323.0,,genEL1013_7992_nan_nan_nan_nan_17479_081_nan,,,,180.0,0.9936527843808699,-1.8333333333333333,
,0.934,genEL1013_nan_097_nan_nan_959_20955_nan_nan,,,15.147282161763634,3274.0,0.9622224053294078,,
,,genEL1013_nan_nan_10_nan_nan_31382_nan_2776,1.0,,,368.0,0.999728965379267,,9.1875
,,genEL1013_nan_nan_nan_015_1161_10527_nan_nan,,0.12596153846153846,5.830841257843261,104.0,0.9613545040547953,,
,,genEL1013_nan_nan_nan_nan_1161_10527_nan_nan,,,11.753221823901828,419.0,0.9978242531576079,,
,,genEL1013_nan_nan_nan_nan_nan_10_1504_22205,,,,132.75,0.9975765814362114,-1.8333333333333333,9.1875
54.5,,genEL10140_6413_nan_nan_nan_1563_nan_nan_24981,,,1.6991441710542114,,0.9245558611647864,,9.1875
54.5,,genEL10141_6413_nan_nan_nan_1765_10_nan_nan,,,1.6991441710542114,43.5,0.9157681221815516,,
54.5,,genEL10142_6413_nan_nan_nan_1765_3576_nan_nan,,,1.6991441710542114,43.5,0.915845177070968,,
363.0,,genEL10143_6413_nan_nan_nan_1765_7052_nan_nan,,,11.104539624303817,70.75,0.9639852573224893,,
54.5,,genEL10144_6413_nan_nan_nan_1765_10527_nan_nan,,,1.6991441710542114,43.5,0.915725405043489,,
54.5,,genEL10145_6413_nan_nan_nan_1765_14003_nan_nan,,,1.6991441710542114,43.5,0.9156483501540725,,
54.5,,genEL10146_6413_nan_nan_nan_1765_17479_nan_nan,,,1.6991441710542114,43.5,0.915571295264656,,
54.5,,genEL10147_6413_nan_nan_nan_1765_20955_nan_nan,,,1.6991441710542114,43.5,0.9154942403752395,,
54.5,,genEL10148_6413_nan_nan_nan_1765_2443_nan_nan,,,1.6991441710542114,43.5,0.9154172076535128,,
,,genEL10148_nan_nan_433_nan_nan_nan_792_5551,3.0,,,,0.9988427844591349,-1.8333333333333333,9.1875
54.5,,genEL10149_6413_nan_nan_nan_1765_27906_nan_nan,,,1.6991441710542114,43.5,0.9153401527640963,,
,,genEL10149_nan_nan_433_nan_nan_nan_792_8327,8.0,,,,0.9976518453029855,-1.8333333333333333,9.1875
89.0,,genEL1014_10_nan_989_nan_758_nan_nan_nan,2.0,,9.05436582714667,,0.9885284869748346,,
161.5,,genEL1014_12727_nan_nan_046_nan_nan_nan_8327,,0.11190476190476191,,,0.8808254954834284,,9.1875
89.0,,genEL1014_7992_nan_nan_nan_nan_17479_259_nan,,,,159.0,0.9998139187857964,-1.8333333333333333,
,0.934,genEL1014_nan_097_nan_nan_959_2443_nan_nan,,,15.147282161763634,3274.0,0.9622994380511346,,
,,genEL1014_nan_nan_10_nan_nan_31382_nan_5551,2.0,,,316.25,0.9992056305632254,,9.1875
,,genEL1014_nan_nan_nan_015_1161_14003_nan_nan,,0.004833060454705602,40.77373331245885,2475.0,0.7917032219182173,,
,,genEL1014_nan_nan_nan_nan_1161_17479_nan_nan,,,11.753221823901828,419.0,0.9980554178258574,,
,,genEL1014_nan_nan_nan_nan_nan_10_1504_24981,,,,535.0,0.9964592934963098,-1.8333333333333333,9.1875
54.5,,genEL10150_6413_nan_nan_nan_1765_31382_nan_nan,,,1.6991441710542114,43.5,0.9152630978746799,,
89.0,,genEL10151_6413_nan_nan_nan_1765_nan_-097_nan,,,9.05436582714667,,0.9545398446862866,-1.8333333333333333,
315.0,,genEL10152_6413_nan_nan_nan_1765_nan_081_nan,,,11.753221823901828,,0.9675847767585231,-1.8333333333333333,
89.0,,genEL10153_6413_nan_nan_nan_1765_nan_259_nan,,,9.05436582714667,,0.9544551294959012,-1.8333333333333333,
,2.803,genEL10153_nan_194_767_nan_557_nan_nan_nan,2.0,,5.533119320847971,,0.9570070182414411,,
1498.0,,genEL10154_6413_nan_nan_nan_1765_nan_437_nan,,,16.247516153879786,,0.9852233070688771,-1.8333333333333333,
,1.949,genEL10154_nan_194_767_nan_758_nan_nan_nan,8.0,,8.664992331226573,,0.9937221021689415,,
89.0,,genEL10155_6413_nan_nan_nan_1765_nan_615_nan,,,9.05436582714667,,0.9543704143055156,-1.8333333333333333,
,1.949,genEL10155_nan_194_767_nan_959_nan_nan_nan,8.0,,8.664992331226573,,0.9945655027828545,,
89.0,,genEL10156_6413_nan_nan_nan_1765_nan_792_nan,,,9.05436582714667,,0.9543282946743409,-1.8333333333333333,
89.0,,genEL10157_6413_nan_nan_nan_1765_nan_97_nan,,,9.05436582714667,,0.9542859370791481,-1.8333333333333333,
89.0,,genEL10158_6413_nan_nan_nan_1765_nan_1148_nan,,,9.05436582714667,,0.9542435794839553,-1.8333333333333333,
89.0,,genEL10159_6413_nan_nan_nan_1765_nan_1326_nan,,,9.05436582714667,,0.9542012218887627,-1.8333333333333333,
89.0,,genEL1015_10_nan_989_nan_959_nan_nan_nan,2.0,,9.05436582714667,,0.9934772541965825,,
1622.0,,genEL1015_12727_nan_nan_046_nan_nan_nan_11103,,0.00217668294754725,,,0.8359075293115451,,9.1875
1498.0,,genEL1015_7992_nan_nan_nan_nan_17479_437_nan,,,,593.5,0.9917683594936317,-1.8333333333333333,
,2.618,genEL1015_nan_097_nan_nan_959_31382_nan_nan,,,16.11224709939387,325.5,0.888328319879788,,
,,genEL1015_nan_nan_10_nan_nan_31382_nan_8327,2.0,,,171.25,0.9986693799381959,,9.1875
,,genEL1015_nan_nan_nan_015_1161_17479_nan_nan,,0.004833060454705602,40.77373331245885,2475.0,0.7917802768076337,,
,,genEL1015_nan_nan_nan_nan_1161_27906_nan_nan,,,11.753221823901828,419.0,0.998402131576697,,
,,genEL1015_nan_nan_nan_nan_nan_3576_-097_00,,,,43.5,0.9998876354376983,-1.8333333333333333,9.1875
89.0,,genEL10160_6413_nan_nan_nan_1765_nan_1504_nan,,,9.05436582714667,,0.9541588642935699,-1.8333333333333333,
54.5,,genEL10161_6413_nan_nan_nan_1765_nan_nan_00,,,1.6991441710542114,,0.9157876723192124,,9.1875
8282.0,,genEL10162_6413_nan_nan_nan_1765_nan_nan_2776,,,18.173891479267397,,0.955618660038161,,9.1875
8282.0,,genEL10163_6413_nan_nan_nan_1765_nan_nan_5551,,,18.173891479267397,,0.9553931486820186,,9.1875
54.5,,genEL10164_6413_nan_nan_nan_1765_nan_nan_8327,,,1.6991441710542114,,0.9152603008072535,,9.1875
54.5,,genEL10165_6413_nan_nan_nan_1765_nan_nan_11103,,,1.6991441710542114,,0.9150347081857575,,9.1875
54.5,,genEL10166_6413_nan_nan_nan_1765_nan_nan_13878,,,1.6991441710542114,,0.914809196829615,,9.1875
54.5,,genEL10167_6413_nan_nan_nan_1765_nan_nan_16654,,,1.6991441710542114,,0.9145836042081191,,9.1875
54.5,,genEL10168_6413_nan_nan_nan_1765_nan_nan_1943,,,1.6991441710542114,,0.9143580115866231,,9.1875
3947.0,,genEL10169_6413_nan_nan_nan_1765_nan_nan_22205,,,22.779334429765022,,0.9516360166113074,,9.1875
289.0,,genEL1016_10_nan_989_nan_1161_nan_nan_nan,2.0,,13.288032685664337,,0.9864455749396628,,
812.0,,genEL1016_12727_nan_nan_046_nan_nan_nan_13878,,0.024363564041368337,,,0.8473159552322821,,9.1875
,0.934,genEL1016_nan_097_nan_nan_959_nan_615_nan,,,15.147282161763634,,0.9689811865276089,4.704551485833736,
,,genEL1016_nan_nan_10_nan_nan_31382_nan_11103,1.0,,,360.0,0.9990700029318972,,9.1875
,,genEL1016_nan_nan_656_nan_nan_nan_-097_nan,2.0,,,,0.9971689736095065,-0.7110193256436763,
,,genEL1016_nan_nan_nan_015_1161_20955_nan_nan,,0.23806594488188976,11.753221823901828,419.0,0.9688262637522704,,
,,genEL1016_nan_nan_nan_nan_1161_nan_-097_nan,,,9.05436582714667,,0.9797601517693298,-1.8333333333333333,
,,genEL1016_nan_nan_nan_nan_nan_3576_-097_2776,,,,161.5,0.9995497891648523,-1.8333333333333333,9.1875
54.5,,genEL10170_6413_nan_nan_nan_1765_nan_nan_24981,,,1.6991441710542114,,0.9139069076089847,,9.1875
54.5,,genEL10171_6413_nan_nan_nan_1966_10_nan_nan,,,1.6991441710542114,43.5,0.9051718862176104,,
54.5,,genEL10172_6413_nan_nan_nan_1966_3576_nan_nan,,,1.6991441710542114,43.5,0.9052489411070268,,
363.0,,genEL10173_6413_nan_nan_nan_1966_7052_nan_nan,,,11.104539624303817,70.75,0.9533890213585481,,
54.5,,genEL10174_6413_nan_nan_nan_1966_10527_nan_nan,,,1.6991441710542114,43.5,0.9051291690795478,,
54.5,,genEL10175_6413_nan_nan_nan_1966_14003_nan_nan,,,1.6991441710542114,43.5,0.9050521141901313,,
54.5,,genEL10176_6413_nan_nan_nan_1966_17479_nan_nan,,,1.6991441710542114,43.5,0.9049750593007149,,
54.5,,genEL10177_6413_nan_nan_nan_1966_20955_nan_nan,,,1.6991441710542114,43.5,0.9048980044112983,,
54.5,,genEL10178_6413_nan_nan_nan_1966_2443_nan_nan,,,1.6991441710542114,43.5,0.9048209716895715,,
54.5,,genEL10179_6413_nan_nan_nan_1966_27906_nan_nan,,,1.6991441710542114,43.5,0.9047439168001551,,
289.0,,genEL1017_10_nan_989_nan_1362_nan_nan_nan,2.0,,13.288032685664337,,0.9935417074259756,,
8282.0,,genEL1017_12727_nan_nan_046_nan_nan_nan_16654,,0.03910665451230629,,,0.8144103010356342,,9.1875
80.5,,genEL1017_7992_nan_nan_nan_nan_17479_nan_2776,,,,20.5,0.9995041178723565,,9.1875
,0.934,genEL1017_nan_097_nan_nan_959_nan_792_nan,,,15.147282161763634,,0.968939066896434,4.704551485833736,
,,genEL1017_nan_nan_10_nan_nan_31382_nan_13878,1.0,,,1568.0,0.9961666346593248,,9.1875
,,genEL1017_nan_nan_656_nan_nan_nan_081_nan,7.0,,,,0.999575489076862,5.074893959882912,
,,genEL1017_nan_nan_nan_015_1161_2443_nan_nan,,0.23806594488188976,11.753221823901828,419.0,0.9689032964739972,,
,,genEL1017_nan_nan_nan_nan_1161_nan_081_nan,,,11.753221823901828,,0.9987731008181941,-1.8333333333333333,
,,genEL1017_nan_nan_nan_nan_nan_3576_-097_5551,,,,678.25,0.9981787624431758,-1.8333333333333333,9.1875
54.5,,genEL10180_6413_nan_nan_nan_1966_31382_nan_nan,,,1.6991441710542114,43.5,0.9046668619107386,,
89.0,,genEL10181_6413_nan_nan_nan_1966_nan_-097_nan,,,9.05436582714667,,0.9439436087223455,-1.8333333333333333,
315.0,,genEL10182_6413_nan_nan_nan_1966_nan_081_nan,,,11.753221823901828,,0.9569885407945818,-1.8333333333333333,
89.0,,genEL10183_6413_nan_nan_nan_1966_nan_259_nan,,,9.05436582714667,,0.94385889353196,-1.8333333333333333,
1498.0,,genEL10184_6413_nan_nan_nan_1966_nan_437_nan,,,16.247516153879786,,0.974627071104936,-1.8333333333333333,
89.0,,genEL10185_6413_nan_nan_nan_1966_nan_615_nan,,,9.05436582714667,,0.9437741783415745,-1.8333333333333333,
89.0,,genEL10186_6413_nan_nan_nan_1966_nan_792_nan,,,9.05436582714667,,0.9437320587103997,-1.8333333333333333,
89.0,,genEL10187_6413_nan_nan_nan_1966_nan_97_nan,,,9.05436582714667,,0.9436897011152069,-1.8333333333333333,
89.0,,genEL10188_6413_nan_nan_nan_1966_nan_1148_nan,,,9.05436582714667,,0.9436473435200142,-1.8333333333333333,
89.0,,genEL10189_6413_nan_nan_nan_1966_nan_1326_nan,,,9.05436582714667,,0.9436049859248214,-1.8333333333333333,
89.0,,genEL1018_10_nan_989_nan_1563_nan_nan_nan,2.0,,9.05436582714667,,0.9616358287128985,,
8282.0,,genEL1018_12727_nan_nan_046_nan_nan_nan_1943,,0.03910665451230629,,,0.8141847084141381,,9.1875
506.0,,genEL1018_7992_nan_nan_nan_nan_17479_nan_5551,,,,678.25,0.9963574417401182,,9.1875
,0.934,genEL1018_nan_097_nan_nan_959_nan_97_nan,,,15.147282161763634,,0.9688967093012413,4.704551485833736,
,,genEL1018_nan_nan_10_nan_nan_31382_nan_16654,2.0,,,325.5,0.9982828362296176,,9.1875
,,genEL1018_nan_nan_nan_015_1161_27906_nan_nan,,0.23806594488188976,11.753221823901828,419.0,0.9689803513634138,,
,,genEL1018_nan_nan_nan_nan_1161_nan_259_nan,,,27.460425041311765,,0.8745026751528292,-1.8333333333333333,
,,genEL1018_nan_nan_nan_nan_nan_3576_-097_8327,,,,15.5,0.999332509978228,-1.8333333333333333,9.1875
89.0,,genEL10190_6413_nan_nan_nan_1966_nan_1504_nan,,,9.05436582714667,,0.9435626283296287,-1.8333333333333333,
54.5,,genEL10191_6413_nan_nan_nan_1966_nan_nan_00,,,1.6991441710542114,,0.9051914363552712,,9.1875
54.5,,genEL10192_6413_nan_nan_nan_1966_nan_nan_2776,,,1.6991441710542114,,0.9051151688209507,,9.1875
54.5,,genEL10193_6413_nan_nan_nan_1966_nan_nan_5551,,,1.6991441710542114,,0.9048896574648082,,9.1875
54.5,,genEL10194_6413_nan_nan_nan_1966_nan_nan_8327,,,1.6991441710542114,,0.9046640648433123,,9.1875
54.5,,genEL10195_6413_nan_nan_nan_1966_nan_nan_11103,,,1.6991441710542114,,0.9044384722218163,,9.1875
54.5,,genEL10196_6413_nan_nan_nan_1966_nan_nan_13878,,,1.6991441710542114,,0.9042129608656739,,9.1875
54.5,,genEL10197_6413_nan_nan_nan_1966_nan_nan_16654,,,1.6991441710542114,,0.9039873682441779,,9.1875
54.5,,genEL10198_6413_nan_nan_nan_1966_nan_nan_1943,,,1.6991441710542114,,0.903761775622682,,9.1875
3947.0,,genEL10199_6413_nan_nan_nan_1966_nan_nan_22205,,,22.779334429765022,,0.9622322525752486,,9.1875
89.0,,genEL1019_10_nan_989_nan_1765_nan_nan_nan,2.0,,9.05436582714667,,0.950986875157097,,
3947.0,,genEL1019_12727_nan_nan_046_nan_nan_nan_22205,,0.06320113253683962,,,0.8440296450542408,,9.1875
,0.934,genEL1019_nan_097_nan_nan_959_nan_1148_nan,,,15.147282161763634,,0.9688543517060486,4.704551485833736,
,,genEL1019_nan_nan_10_nan_nan_31382_nan_1943,5.0,,,913.0,0.9955172680755444,,9.1875
,,genEL1019_nan_nan_nan_015_1161_nan_081_nan,,0.23806594488188976,11.753221823901828,,0.9692276641910785,-1.8333333333333333,
,,genEL1019_nan_nan_nan_nan_1161_nan_437_nan,,,16.247516153879786,,0.9631067719043702,-1.8333333333333333,
,,genEL1019_nan_nan_nan_nan_nan_3576_-097_11103,,,,40.0,0.9991424299956403,-1.8333333333333333,9.1875
4163.0,0.65,genEL101_10_049_nan_nan_nan_nan_-097_nan,,,,,0.9714502301484228,0.9855023367682185,
4780.0,,genEL101_12727_nan_878_nan_nan_nan_97_nan,3.0,,,,0.9738627001186062,-1.8333333333333333,
21.0,,genEL101_1678_nan_nan_nan_154_nan_nan_nan,,,5.917303355059154,,0.9653539241312208,,
1753.0,1.025,genEL101_7992_097_nan_nan_154_nan_nan_nan,,,8.3663912778789,,0.9529917735314212,,
,1.164,genEL101_nan_049_110_nan_nan_nan_nan_nan,5.0,,,,0.9488890977705365,,
,1.949,genEL101_nan_291_767_nan_nan_nan_nan_8327,8.0,,,,0.9548001479909193,,82.06423141330279
,,genEL101_nan_nan_544_nan_nan_7052_nan_nan,4.0,,,70.75,0.9991081461057942,,
,,genEL101_nan_nan_767_nan_1161_nan_1326_nan,8.0,,8.664992331226573,,0.9839793231309171,-1.8333333333333333,
,,genEL101_nan_nan_nan_nan_959_31382_259_nan,,,9.05436582714667,159.0,0.9967278060396146,-1.8333333333333333,
54.5,,genEL10200_6413_nan_nan_nan_1966_nan_nan_24981,,,1.6991441710542114,,0.9033106716450436,,9.1875
89.0,,genEL10201_6413_nan_nan_nan_nan_10_-097_nan,,,,159.0,0.9995037085995212,-1.8333333333333333,
161.5,,genEL10202_6413_nan_nan_nan_nan_10_081_nan,,,,15.5,0.9994136116930556,-1.8333333333333333,
54.5,,genEL10203_6413_nan_nan_nan_nan_10_259_nan,,,,43.5,0.9997519335057349,-1.8333333333333333,
1498.0,,genEL10204_6413_nan_nan_nan_nan_10_437_nan,,,,593.5,0.991303428552881,-1.8333333333333333,
4780.0,,genEL10205_6413_nan_nan_nan_nan_10_615_nan,,,,535.0,0.9748292974410502,-1.8333333333333333,
4780.0,,genEL10206_6413_nan_nan_nan_nan_10_792_nan,,,,535.0,0.9747871778098754,-1.8333333333333333,
4780.0,,genEL10207_6413_nan_nan_nan_nan_10_97_nan,,,,535.0,0.9747448202146827,-1.8333333333333333,
4780.0,,genEL10208_6413_nan_nan_nan_nan_10_1148_nan,,,,535.0,0.9747024626194899,-1.8333333333333333,
4780.0,,genEL10209_6413_nan_nan_nan_nan_10_1326_nan,,,,535.0,0.9746601050242971,-1.8333333333333333,
89.0,,genEL1020_10_nan_989_nan_1966_nan_nan_nan,2.0,,9.05436582714667,,0.9403906391931558,,
8282.0,,genEL1020_12727_nan_nan_046_nan_nan_nan_24981,,0.03910665451230629,,,0.8137336044364998,,9.1875
,0.934,genEL1020_nan_097_nan_nan_959_nan_1326_nan,,,15.147282161763634,,0.9688119941108558,4.704551485833736,
,,genEL1020_nan_nan_10_nan_nan_31382_nan_22205,1.0,,,4253.0,0.9895379133742511,,9.1875
,,genEL1020_nan_nan_nan_015_1161_nan_259_nan,,0.23806594488188976,11.753221823901828,,0.9691853065958858,-1.8333333333333333,
,,genEL1020_nan_nan_nan_nan_1161_nan_nan_00,,,1.4935378057831277,,0.9198906774307289,,9.1875
,,genEL1020_nan_nan_nan_nan_nan_3576_-097_13878,,,,15.5,0.9988814060005896,-1.8333333333333333,9.1875
4780.0,,genEL10210_6413_nan_nan_nan_nan_10_1504_nan,,,,535.0,0.9746177474291045,-1.8333333333333333,
54.5,,genEL10211_6413_nan_nan_nan_nan_10_nan_00,,,,43.5,0.9997825303794146,,9.1875
51.0,,genEL10212_6413_nan_nan_nan_nan_10_nan_2776,,,,3.5,0.9997772720893656,,9.1875
632.25,,genEL10213_6413_nan_nan_nan_nan_10_nan_5551,,,,5.75,0.9967462118714915,,9.1875
72.5,,genEL10214_6413_nan_nan_nan_nan_10_nan_8327,,,,8.75,0.9993385497344206,,9.1875
65.0,,genEL10215_6413_nan_nan_nan_nan_10_nan_11103,,,,58.75,0.9990399647670053,,9.1875
5.0,,genEL10216_6413_nan_nan_nan_nan_10_nan_13878,,,,1.0,0.9986484832938507,,9.1875
5.0,,genEL10217_6413_nan_nan_nan_nan_10_nan_16654,,,,2.0,0.9984206739033842,,9.1875
6.75,,genEL10218_6413_nan_nan_nan_nan_10_nan_1943,,,,2.0,0.9982039120391635,,9.1875
64.0,,genEL10219_6413_nan_nan_nan_nan_10_nan_22205,,,,7.5,0.9982551003702601,,9.1875
7.25,,genEL1021_10_nan_989_nan_nan_10_nan_nan,8.0,,,1.75,0.9991870960341348,,
2629.0,,genEL1021_12727_nan_nan_054_154_nan_nan_nan,,0.09069085920937772,7.374630124409407,,0.8037908993098868,,
,0.934,genEL1021_nan_097_nan_nan_959_nan_1504_nan,,,15.147282161763634,,0.9687696365156631,4.704551485833736,
,,genEL1021_nan_nan_10_nan_nan_31382_nan_24981,1.0,,,314.0,0.99804417372777,,9.1875
,,genEL1021_nan_nan_656_nan_nan_nan_792_nan,3.0,,,,0.9976967675300796,5.1111111111111125,
,,genEL1021_nan_nan_878_nan_nan_nan_615_00,3.0,,,,0.9973508743999145,-1.8333333333333333,9.1875
,,genEL1021_nan_nan_nan_015_1161_nan_437_nan,,0.03951313107087181,16.247516153879786,,0.9378239469399446,-1.8333333333333333,
